movie_id,crew_id,name,role
769,71262,Joshua Donen,Producer
770,52870,Tim Johnson,Director
770,1205756,Patrick Gilmore,Director
770,12062,Jeffrey Katzenberg,Producer
770,56671,Mireille Soria,Producer
771,4014,Paul W.S. Anderson,Director
771,4016,Jeremy Bolt,Producer
771,1093,Lawrence Gordon,Producer
771,1993,Lloyd Levin,Producer
772,4499,Tom Shadyac,Director
772,4499,Tom Shadyac,Producer
772,4504,Roger Birnbaum,Producer
772,4507,Gary Barber,Producer
772,5162,Mark Johnson,Producer
772,62543,Alan B. Curtiss,Producer
772,62544,Janet L. Wattles,Producer
772,62545,Arlene Kehela,Producer
773,1150,Brian De Palma,Director
773,1254,Art Linson,Producer
773,17209,Avi Lerner,Producer
773,56032,Moshe Diamant,Producer
773,57901,Rudy Cohen,Producer
773,507,Josh Friedman,Screenplay
774,57138,Tony Bill,Director
774,8676,Dean Devlin,Producer
774,68390,Marc Frydman,Producer
774,12920,David S. Ward,Screenplay
775,21526,Rod Lurie,Director
775,1460574,Robert Lawrence,Producer
775,21206,Graham Yost,Screenplay
775,21527,David Scarpa,Screenplay
776,1723,Walter Hill,Director
776,62020,Jack Sholder,Director
776,24953,Ash R. Shah,Producer
776,65327,Daniel Chuba,Producer
776,141483,Jamie Dixon,Producer
776,65327,Daniel Chuba,Screenplay
777,5575,Akiva Goldsman,Director
777,5575,Akiva Goldsman,Producer
777,17630,Michael Tadross,Producer
777,23485,Marc Platt,Producer
777,5575,Akiva Goldsman,Screenplay
778,21981,Harald Zwart,Director
778,4017,Robert Kulzer,Producer
778,8303,Don Carmody,Producer
778,57062,I. Marlene King,Screenplay
778,1119149,Jessica Postigo,Screenplay
779,53177,Brian Robbins,Director
779,17144,David T. Friendly,Producer
779,52000,Todd Komarnicki,Producer
779,66821,Jon Berg,Producer
779,18257,Robbie Greenberg,Screenplay
779,68833,Bill Corbett,Screenplay
780,8574,Walter Salles,Director
780,21035,Doug Davison,Producer
780,21036,Roy Lee,Producer
780,69227,Bill Mechanic,Producer
780,11453,Rafael Yglesias,Screenplay
781,6159,Ron Howard,Director
781,339,Brian Grazer,Producer
781,6159,Ron Howard,Producer
781,20782,Jeffrey T. Barabe,Producer
781,6980,\u00c9mile Gaudreault,Screenplay
781,27518,Lowell Ganz,Screenplay
781,27519,Babaloo Mandel,Screenplay
781,69145,Sylvie Bouchard,Screenplay
782,1978,Iain Softley,Director
782,5664,Barry Mendel,Producer
782,23768,Ileen Maisel,Producer
782,23765,Cornelia Funke,Producer
782,23766,David Lindsay-Abaire,Screenplay
783,2293,Frank Miller,Director
783,10949,Michael Uslan,Producer
783,20743,Gigi Pritzker,Producer
783,56362,Deborah Del Prete,Producer
783,220273,F.J. DeSanto,Producer
783,964321,Linda McDonough,Producer
783,1125188,Marc Sadeghi,Producer
783,2293,Frank Miller,Screenplay
784,508,David Koepp,Director
784,85,Johnny Depp,Producer
784,20743,Gigi Pritzker,Producer
784,29525,Andrew Lazar,Producer
784,57465,Patrick McCormick,Producer
784,938107,Christi Dembrowski,Producer
785,23799,Uwe Boll,Director
785,40603,Brandon Baker,Producer
785,40609,Dan Clarke,Producer
785,40610,Michael Roesch,Producer
785,40607,Peter Scheerer,Producer
785,40608,Jonathan Shore,Producer
785,43901,Shawn Williamson,Producer
785,23800,Jason Rappaport,Screenplay
785,23801,Doug Taylor,Screenplay
785,42172,Dan Stroncak,Screenplay
786,10702,Martin Campbell,Director
786,286,Lloyd Phillips,Producer
786,5379,Dan Halsted,Producer
786,12756,John D. Schofield,Producer
786,59792,Philip A. Patterson,Producer
786,1642433,Dieter Meyer,Producer
787,93991,Soi Cheang,Director
788,21053,John Dahl,Director
788,2545,Lawrence Bender,Producer
788,22056,Marty Katz,Producer
788,81203,Doug Miro,Screenplay
788,121479,Carlo Bernard,Screenplay
789,55252,Tim Miller,Director
789,7200,Lauren Shuler Donner,Producer
789,11092,Simon Kinberg,Producer
789,10859,Ryan Reynolds,Producer
789,7932,Rhett Reese,Screenplay
789,91269,Paul Wernick,Screenplay
790,18356,Stephen Herek,Director
790,2691,Tom Schulman,Screenplay
791,190,Clint Eastwood,Director
791,190,Clint Eastwood,Producer
792,65630,Rob Letterman,Director
792,11874,Neal H. Moritz,Producer
792,23421,Deborah Forte,Producer
792,582919,Darren Lemke ,Screenplay
793,54050,Mark Waters,Director
793,2212,Walter F. Parkes,Producer
793,8701,Laurie MacDonald,Producer
793,77130,Marc Levy,Producer
793,1102046,Veronica Brooks,Producer
793,11708,Leslie Dixon,Screenplay
793,18268,Peter Tolan,Screenplay
794,13581,Brian Levant,Director
794,8215,Bruce Cohen,Producer
794,13619,Bart Brown,Producer
794,11080,Jim Cash,Screenplay
794,11081,Jack Epps Jr.,Screenplay
794,13614,Deborah Kaplan,Screenplay
794,13615,Harry Elfont,Screenplay
795,16589,Peter MacDonald,Director
795,12882,Buzz Feitshans,Producer
795,16483,Sylvester Stallone,Screenplay
795,16590,Sheldon Lettich,Screenplay
796,1461,George Clooney,Director
796,1461,George Clooney,Producer
796,20802,Casey Silver,Producer
796,31511,Grant Heslov,Producer
796,57989,Duncan Brantley,Screenplay
796,57990,Rick Reilly,Screenplay
797,57370,Frank Coraci,Director
797,19292,Adam Sandler,Producer
797,20818,Allen Covert,Producer
797,1097577,Ted Sarandos,Producer
798,18323,Marc Lawrence,Director
798,41377,Martin Shafer,Producer
798,46347,Liz Glotzer,Producer
798,114308,Melissa Wells,Producer
798,114309,Sara Woodhatch,Producer
799,17825,Shawn Levy,Director
799,4937,Vince Vaughn,Producer
799,17825,Shawn Levy,Producer
799,4937,Vince Vaughn,Screenplay
799,89027,Jared Stern,Screenplay
800,4014,Paul W.S. Anderson,Director
800,4014,Paul W.S. Anderson,Producer
800,4016,Jeremy Bolt,Producer
800,4017,Robert Kulzer,Producer
800,673,Bernd Eichinger,Producer
800,4697,Samuel Hadida,Producer
800,8303,Don Carmody,Producer
800,1126355,Hiroyuki Kobayashi,Producer
800,4014,Paul W.S. Anderson,Screenplay
801,1216147,Anthony Hemingway,Director
801,19801,Rick McCallum,Producer
801,1219884,Chas. Floyd Johnson,Producer
801,51679,John Ridley,Screenplay
802,18596,Taylor Hackford,Director
802,376,Arnon Milchan,Producer
802,10764,Arnold Kopelson,Producer
802,12050,Anne Kopelson,Producer
802,19241,Jonathan Lemkin,Screenplay
802,19242,Tony Gilroy,Screenplay
803,74619,Sean Anders,Director
804,18878,Rob Cohen,Director
804,12507,Raffaella De Laurentiis,Producer
804,56058,Charles Edward Pogue,Screenplay
804,56059,Patrick Read Johnson,Screenplay
805,11091,Brett Ratner,Director
805,9543,Beau Flynn,Producer
805,33624,Tripp Vinson,Producer
805,41896,Jay Stern,Producer
805,11095,James M. Freitag,Producer
805,65690,Keith Goldberg,Producer
805,65691,Alissa Ferguson,Producer
805,65693,Chris Pollack,Producer
805,58922,Craig Rosenberg,Screenplay
805,65701,Paul Zbyszewski,Screenplay
806,20193,Mark Neveldine,Director
806,4767,Michael De Luca,Producer
806,7626,Avi Arad,Producer
806,16838,Steven Paul,Producer
806,21478,Ashok Amritraj,Producer
806,937174,Ari Arad,Producer
806,3893,David S. Goyer,Screenplay
806,204847,Seth Hoffman,Screenplay
806,205379,Scott M. Gimple,Screenplay
807,18844,John Madden,Director
807,2236,Tim Bevan,Producer
807,2238,Eric Fellner,Producer
807,8401,Mark Huffam,Producer
807,18846,Kevin Loader,Producer
807,15539,Shawn Slovo,Screenplay
808,20739,Adam Shankman,Director
808,4504,Roger Birnbaum,Producer
808,4507,Gary Barber,Producer
808,20742,Jennifer Gibgot,Producer
808,21635,Jonathan Glickman,Producer
808,539,Thomas Lennon,Screenplay
808,59413,Ben Garant,Screenplay
809,34453,Kevin Bray,Director
809,11695,Lucas Foster,Producer
809,18344,Paul Schiff,Producer
809,21478,Ashok Amritraj,Producer
809,31710,David Hoberman,Producer
809,54242,Jim Burke,Producer
809,16304,Brian Koppelman,Screenplay
809,16305,David Levien,Screenplay
809,14346,Channing Gibson,Screenplay
809,58002,David Klass,Screenplay
810,24,Robert Zemeckis,Director
810,28,Wendy Finerman,Producer
810,29,Steve Tisch,Producer
810,30,Steve Starkey,Producer
810,27,Eric Roth,Screenplay
811,49903,Tim Hill,Director
811,30696,Janice Karman,Producer
811,49906,Ross Bagdasarian,Producer
811,239,Jon Vitti,Screenplay
811,49904,Will McRobb,Screenplay
811,49905,Chris Viscardi,Screenplay
812,6737,Jay Roach,Director
812,380,Robert De Niro,Producer
812,3305,Jane Rosenthal,Producer
812,6737,Jay Roach,Producer
812,10392,Nancy Tenenbaum,Producer
812,10385,Jim Herzfeld,Screenplay
812,17871,John Hamburg,Screenplay
813,65530,Mike Gabriel,Director
813,65531,Eric Goldberg,Director
813,65533,James Pentecost,Producer
813,6340,Susannah Grant,Screenplay
813,37078,Philip LaZebnik,Screenplay
813,65532,Carl Binder,Screenplay
814,7187,Richard Donner,Director
814,20010,Pierre Spengler,Producer
814,3083,Mario Puzo,Screenplay
814,6728,David Newman,Screenplay
814,6729,Robert Benton,Screenplay
814,55279,Leslie Newman,Screenplay
815,4499,Tom Shadyac,Director
815,4489,Steve Oedekerk,Screenplay
815,4499,Tom Shadyac,Screenplay
815,57327,David Sheffield,Screenplay
815,57328,Barry W. Blaustein,Screenplay
816,17167,Andy Tennant,Director
816,2888,Will Smith,Producer
816,46080,James Lassiter,Producer
816,55984,Kevin Bisch,Screenplay
817,54967,Sam Weisman,Director
817,18250,Jon Avnet,Producer
817,31710,David Hoberman,Producer
817,58408,Jordan Kerner,Producer
817,26978,Dana Olsen,Screenplay
817,36805,Audrey Wells,Screenplay
818,54584,Jesse Dylan,Director
818,298,Chris Bender,Producer
818,6627,Chris Moore,Producer
818,21584,Adam Herz,Producer
818,21585,Craig Perry,Producer
818,21586,Warren Zide,Producer
818,21584,Adam Herz,Screenplay
819,25598,Paul Greengrass,Director
819,2997,Scott Rudin,Producer
819,4767,Michael De Luca,Producer
819,54417,Dana Brunetti,Producer
819,21807,Billy Ray,Screenplay
820,17825,Shawn Levy,Director
820,17825,Shawn Levy,Producer
820,75362,Tom McNulty,Producer
820,113666,Billy Rosenberg,Producer
821,11887,Brad Silberling,Director
821,490,Colin Wilson,Producer
822,20907,Antoine Fuqua,Director
822,29,Steve Tisch,Producer
822,4611,Mace Neufeld,Producer
822,5292,Denzel Washington,Producer
822,22814,Richard Wenk,Producer
822,43922,Michael Sloan,Producer
822,51612,Todd Black,Producer
822,51613,Jason Blumenthal,Producer
822,1398017,Tony Eldridge,Producer
822,1398018,Alex Siskin,Producer
823,39819,Wayne Wang,Director
823,18344,Paul Schiff,Producer
823,52004,Elaine Goldsmith-Thomas,Producer
823,70592,Deborah Schindler,Producer
823,4180,Kevin Wade,Screenplay
824,893,Tony Scott,Director
824,770,Jerry Bruckheimer,Producer
824,771,Don Simpson,Producer
824,52171,Michael Schiffer,Screenplay
825,20646,Gabriele Muccino,Director
825,29,Steve Tisch,Producer
825,2888,Will Smith,Producer
825,20647,Steve Conrad,Screenplay
826,57270,Robert Schwentke,Director
826,339,Brian Grazer,Producer
826,21807,Billy Ray,Screenplay
826,57271,Peter A. Dowling,Screenplay
827,8246,Barry Levinson,Director
827,8246,Barry Levinson,Producer
827,45543,Paul Attanasio,Screenplay
828,11887,Brad Silberling,Director
828,282,Charles Roven,Producer
828,283,Robert Cavallo,Producer
828,376,Arnon Milchan,Producer
828,11899,Dawn Steel,Producer
828,11900,Alan Glazer,Producer
828,2303,Wim Wenders,Screenplay
828,2306,Richard Reitinger,Screenplay
828,11898,Dana Stevens,Screenplay
829,138,Quentin Tarantino,Director
829,2545,Lawrence Bender,Producer
829,235121,Katsuji Morishita,Producer
830,7908,Frank Oz,Director
830,339,Brian Grazer,Producer
830,92301,Kathleen M. Courtney,Producer
830,67773,Steve Martin,Screenplay
831,138,Quentin Tarantino,Director
831,2545,Lawrence Bender,Producer
831,138,Quentin Tarantino,Screenplay
832,58728,Andrei Konchalovsky,Director
832,58729,Albert Magnoli,Director
832,56186,Randy Feldman,Screenplay
833,24,Robert Zemeckis,Director
833,24,Robert Zemeckis,Producer
833,30,Steve Starkey,Producer
834,46076,Tom Dey,Director
834,4504,Roger Birnbaum,Producer
834,4507,Gary Barber,Producer
834,21635,Jonathan Glickman,Producer
834,18923,Miles Millar,Screenplay
834,18924,Alfred Gough,Screenplay
835,2523,Stuart Baird,Director
835,1091,Joel Silver,Producer
835,1092,Jim Thomas,Producer
835,1094,John Thomas,Producer
836,54050,Mark Waters,Director
836,74619,Sean Anders,Screenplay
836,212576,John Morris,Screenplay
837,18898,Rob Minkoff,Director
837,1348,Philip Lee,Producer
837,20802,Casey Silver,Producer
837,72104,Scott Fischer,Producer
838,8029,Jimmy Hayward,Director
838,7398,John J. Strauss,Screenplay
838,8029,Jimmy Hayward,Screenplay
838,20503,Scott Mosier,Screenplay
839,7467,David Fincher,Director
839,915,David Giler,Producer
839,1723,Walter Hill,Producer
839,10205,Sigourney Weaver,Producer
839,5053,Gordon Carroll,Producer
839,912,Larry Ferguson,Screenplay
839,915,David Giler,Screenplay
839,1723,Walter Hill,Screenplay
840,9168,Alan Parker,Director
840,8879,Robert Stigwood,Producer
840,9168,Alan Parker,Producer
840,56967,Andrew G. Vajna,Producer
840,9168,Alan Parker,Screenplay
840,72743,Tim Rice,Screenplay
841,13776,John Frankenheimer,Director
841,49284,Frank Mancuso Jr.,Producer
841,1255,David Mamet,Screenplay
841,108846,J.D. Zeik,Screenplay
842,2042,Stephen Hopkins,Director
842,869,Gale Anne Hurd,Producer
842,2621,A. Kitman Ho,Producer
842,65685,Paul B. Radin,Producer
842,348,William Goldman,Screenplay
843,101666,Paul King,Director
843,10968,David Heyman,Producer
843,101666,Paul King,Screenplay
844,62854,Akiva Schaffer,Director
844,17825,Shawn Levy,Producer
844,19274,Seth Rogen,Screenplay
844,54734,Evan Goldberg,Screenplay
844,89027,Jared Stern,Screenplay
845,15175,William Friedkin,Director
845,7780,James Jacks,Producer
845,58015,Ricardo Mestres,Producer
845,52943,Art Monterastelli,Screenplay
845,59986,David Griffiths,Screenplay
845,59987,Peter Griffiths,Screenplay
846,12962,Jon Turteltaub,Director
846,17797,Michael Taylor,Producer
846,71324,Barbara Boyle,Producer
846,46086,Gerald Di Pego,Screenplay
847,7395,Bobby Farrelly,Director
847,7396,Peter Farrelly,Director
847,7395,Bobby Farrelly,Producer
847,7396,Peter Farrelly,Producer
847,7407,Bradley Thomas,Producer
847,7408,Charles B. Wessler,Producer
847,7395,Bobby Farrelly,Screenplay
847,7396,Peter Farrelly,Screenplay
848,65702,Kent Alterman,Director
849,53304,Peter Lord,Director
849,565297,Jeff Newitt,Director
850,190,Clint Eastwood,Director
850,190,Clint Eastwood,Producer
850,339,Brian Grazer,Producer
850,4746,Robert Lorenz,Producer
850,6159,Ron Howard,Producer
850,33045,J. Michael Straczynski,Screenplay
851,12989,Andrew Davis,Director
851,8277,Arne Schmidt,Producer
851,12989,Andrew Davis,Producer
851,1203,J. F. Lawton,Screenplay
851,71346,Michael Bortman,Screenplay
852,893,Tony Scott,Director
852,28,Wendy Finerman,Producer
852,57986,Phoef Sutton,Screenplay
853,5572,Joel Schumacher,Director
853,65360,Andrew Lloyd Webber,Producer
853,5572,Joel Schumacher,Screenplay
853,65360,Andrew Lloyd Webber,Screenplay
854,37630,Shekhar Kapur,Director
854,933,William Nicholson,Screenplay
854,37631,Michael Hirst,Screenplay
855,54025,Karyn Kusama,Director
855,869,Gale Anne Hurd,Producer
855,3953,Gary Lucchesi,Producer
855,10903,Henning Molfenter,Producer
855,10905,Charlie Woebcken,Producer
855,54049,Martha Griffin,Producer
855,120606,Gregory Goodman,Producer
855,1746321,David Gale,Producer
855,54047,Phil Hay,Screenplay
855,54048,Matt Manfredi,Screenplay
856,66088,Ronald F. Maxwell,Director
856,66088,Ronald F. Maxwell,Producer
856,66088,Ronald F. Maxwell,Screenplay
857,101767,Robert Butler,Director
857,3718,David Valdes,Producer
857,2993,Martin Ransohoff,Producer
858,52845,Karey Kirkpatrick,Director
858,10952,Lorenzo di Bonaventura,Producer
858,9612,Ed Solomon,Producer
859,26205,James Bobin,Director
859,31710,David Hoberman,Producer
859,62758,Todd Lieberman,Producer
859,52934,Nicholas Stoller,Screenplay
859,26205,James Bobin,Screenplay
860,2388,Jonathan Frakes,Director
860,2236,Tim Bevan,Producer
860,2238,Eric Fellner,Producer
860,8401,Mark Huffam,Producer
860,59541,Jo Burn,Producer
860,1129513,Chris Clark,Producer
860,14172,Michael McCullers,Screenplay
860,57341,William Osborne,Screenplay
861,42745,Steve Antin,Director
861,58470,Donald De Line,Producer
862,2419,Jean-Pierre Jeunet,Director
862,2419,Jean-Pierre Jeunet,Screenplay
862,2420,Guillaume Laurant,Screenplay
863,240,Stanley Kubrick,Director
863,3349,James B. Harris,Producer
863,240,Stanley Kubrick,Screenplay
863,3349,James B. Harris,Screenplay
864,33254,Jim Gillespie,Director
864,5283,Karen Kehela Sherwood,Producer
864,49831,Ric Kidney,Producer
864,65313,Howard Swindle,Screenplay
865,10828,Guillermo del Toro,Director
865,10810,Peter Frankfurt,Producer
865,10829,Patrick J. Palmer,Producer
865,10814,Wesley Snipes,Producer
866,20646,Gabriele Muccino,Director
866,2888,Will Smith,Producer
866,51612,Todd Black,Producer
866,51613,Jason Blumenthal,Producer
866,70305,Grant Nieporte,Screenplay
867,1723,Walter Hill,Director
867,1091,Joel Silver,Producer
867,16486,Kevin King Templeton,Producer
867,18923,Miles Millar,Producer
867,18924,Alfred Gough,Producer
867,75040,Alexandra Milchan,Producer
867,57561,Alessandro Camon,Screenplay
868,1776,Francis Ford Coppola,Director
868,1776,Francis Ford Coppola,Producer
868,2870,Gray Frederickson,Producer
868,2871,Fred Roos,Producer
868,3219,Fred Fuchs,Producer
868,3220,Nicholas Gage,Producer
868,3221,Marina Gefter,Producer
868,3222,Charles Mulvehill,Producer
868,1776,Francis Ford Coppola,Screenplay
868,3083,Mario Puzo,Screenplay
869,11649,Cameron Crowe,Director
869,11649,Cameron Crowe,Screenplay
870,19271,Anthony Russo,Director
870,19272,Joe Russo,Director
870,887,Owen Wilson,Producer
870,19282,Scott Stuber,Producer
870,19273,Michael LeSieur,Screenplay
871,10586,Richard Lester,Director
871,20010,Pierre Spengler,Producer
871,3083,Mario Puzo,Screenplay
871,6728,David Newman,Screenplay
871,55279,Leslie Newman,Screenplay
872,769,Martin Brest,Director
872,769,Martin Brest,Producer
872,20802,Casey Silver,Producer
872,769,Martin Brest,Screenplay
873,2260,Steven Zaillian,Director
873,2260,Steven Zaillian,Producer
873,20206,Mike Medavoy,Producer
873,62559,Ken Lemberger,Producer
874,6482,John Singleton,Director
874,2997,Scott Rudin,Producer
